#project_accession: PXD014414
#project_title: Quantitative proteomic landscape of metaplastic breast carcinoma pathological subtypes and their relationship to triple-negative tumors
#project_description: Metaplastic breast carcinoma (MBC) is the most aggressive form of triple-negative cancer (TNBC), defined by the presence of “metaplastic” components of spindle, squamous, or sarcomatoid histology. The protein profiles underpinning the pathological subtypes and metastatic behavior of MBC are unknown. Using multiplex quantitative tandem mass tag-based proteomics we quantified 5,798 proteins in MBC, TNBC, and normal breast from 27 patients. MBC showed increased epithelial-to-mesenchymal transition and extracellular matrix, and reduced metabolic pathways compared to TNBC. MBC subtypes exhibited distinct upregulated profiles; translation and ribosomal events in spindle, inflammation and apical junctions in squamous, and extracellular matrix in sarcomatoid. Comparison of the proteomes of spindle MBC with MMTV-cre;Ccn6fl/fl spindle MBC tumors revealed a shared spindle-specific signature of 17 upregulated proteins involved in translation (e.g. RPL4,6,18, P3H1, PYCR1) and 19 downregulated proteins with roles in cell metabolism (e.g. ADH1B, ADH1C, LIPE, SOD1, FABP4). These data identify subtype specific MBC protein profiles providing biomarkers and therapeutic targets.
#quantms_version: 1.1.1
#factor_value: disease
#contrast: Normal
#contrast: Triple-negative breast cancer
#contrast: metaplastic breast carcinomas
#fdr_threshold: 0.05
#INFO=<ID=protein, Number=inf, Type=String, Description="Protein Accession">
#INFO=<ID=label,Number=1, Type=String, Description="Label for the Conditions combination">
#INFO=<ID=log2fc, Number=1, Type=Double, Description="Log2 Fold Change">
#INFO=<ID=se, Number=1, Type=Double, Description="Standard error of the log2 fold change">
#INFO=<ID=df, Number=1, Type=Integer, Description="Degree of freedom of the Student test"> 
#INFO=<ID=pvalue, Number=1, Type=Double, Description="Raw p-values">
#INFO=<ID=adj.pvalue, Number=1, Type=Double, Description="P-values adjusted among all the proteins in the specific comparison using the approach by Benjamini and Hochberg">
#INFO=<ID=issue, Number=1, Type=String, Description="Issue column shows if there is any issue for inference in corresponding protein and comparison">
protein	label	log2fc	se	df	pvalue	adj.pvalue	issue
sp|A0A075B6I9|LV746_HUMAN;sp|P04211|LV743_HUMAN	Normal-Triple-negative breast cancer	2.08848226043058	0.551087226958656	23.9999999993444	0.0008947700576709	0.025773942907156	nan
sp|A0A075B6J9|LV218_HUMAN	metaplastic breast carcinomas-Normal	-1.24380633126511	0.483326959486564	23.9999999997445	0.0166747245581652	0.0864692424825917	nan
sp|A0A075B6J9|LV218_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.662606230872171	0.483326959486564	23.9999999997445	0.183082643750529	0.843662073010871	nan
sp|A0A075B6J9|LV218_HUMAN	Normal-Triple-negative breast cancer	1.90641256213728	0.577686209640947	23.9999999996843	0.0030112892300937	0.0367997257383518	nan
sp|A0A075B6K4|LV310_HUMAN	metaplastic breast carcinomas-Normal	0.137831101898936	0.664534478585006	6.0	0.84255008744983	0.915539879268792	nan
sp|A0A075B6K4|LV310_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.851511216065867	0.664534478585006	6.0	0.247356169244788	0.84964799869723	nan
sp|A0A075B6K4|LV310_HUMAN	Normal-Triple-negative breast cancer	0.71368011416693	0.794270620693913	6.0	0.40351553080359	0.593242783972026	nan
sp|A0A075B6R9|KVD24_HUMAN;sp|A0A0C4DH68|KV224_HUMAN	metaplastic breast carcinomas-Normal	-1.48763458643497	0.500729602753089	23.9999999991238	0.0066487547109741	0.0534585445819025	nan
sp|A0A075B6R9|KVD24_HUMAN;sp|A0A0C4DH68|KV224_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.40022899473751	0.500729602753089	23.9999999991222	0.431961186232098	0.896102083258464	nan
sp|A0A075B6R9|KVD24_HUMAN;sp|A0A0C4DH68|KV224_HUMAN	Normal-Triple-negative breast cancer	1.88786358117248	0.598486346751138	23.999999999082	0.0042880648817101	0.0419484078096101	nan
sp|A0A075B6S5|KV127_HUMAN	metaplastic breast carcinomas-Normal	-0.489943827198481	0.571914000857559	15.0000000000134	0.405103771064611	0.607655656596916	nan
sp|A0A075B6S5|KV127_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.357197858095885	0.571914000857559	14.9999999998662	0.541640358714265	0.923837171685362	nan
sp|A0A075B6S5|KV127_HUMAN	Normal-Triple-negative breast cancer	0.847141685294366	0.683567975903849	14.99999999993	0.234277617728517	0.41930614049483	nan
sp|A0A0A0MRZ8|KVD11_HUMAN;sp|P04433|KV311_HUMAN	metaplastic breast carcinomas-Normal	-1.18299193579231	0.462750159386912	24.0000000001784	0.0173240601966666	0.0885925786057228	nan
sp|A0A0A0MRZ8|KVD11_HUMAN;sp|P04433|KV311_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.395032905751173	0.462750159386912	24.0000000001784	0.401731791721125	0.885297496092956	nan
sp|A0A0A0MRZ8|KVD11_HUMAN;sp|P04433|KV311_HUMAN	Normal-Triple-negative breast cancer	1.57802484154349	0.553092229473287	24.0000000001992	0.0087736767615174	0.0588076066258844	nan
sp|A0A0B4J1V0|HV315_HUMAN	metaplastic breast carcinomas-Normal	-1.07700927080486	0.422478919842532	21.9999998753818	0.018282677451081	0.0915235238665563	nan
sp|A0A0B4J1V0|HV315_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.484034128111222	0.422478919842532	21.9999998735139	0.264229542156264	0.864727586288954	nan
sp|A0A0B4J1V0|HV315_HUMAN	Normal-Triple-negative breast cancer	1.56104339891608	0.504958891836487	21.9999998720098	0.0053308564941651	0.0461452265276174	nan
sp|A0A0B4J1X5|HV374_HUMAN	metaplastic breast carcinomas-Normal	-1.41350852574079	0.538089391169172	23.9999999992824	0.0147760616694348	0.0799928810899041	nan
sp|A0A0B4J1X5|HV374_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.19810456929545	0.538089391169172	23.9999999990165	0.715979091374963	0.949812109346858	nan
sp|A0A0B4J1X5|HV374_HUMAN	Normal-Triple-negative breast cancer	1.61161309503624	0.64313983470472	23.9999999991735	0.0193996947637291	0.0907623920695186	nan
sp|A0A0B4J1X8|HV343_HUMAN;sp|P0DP04|HV43D_HUMAN	metaplastic breast carcinomas-Normal	-0.930371337665101	0.534654606755475	14.9999999995737	0.102304673996634	0.258601320429514	nan
sp|A0A0B4J1X8|HV343_HUMAN;sp|P0DP04|HV43D_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.827461319566522	0.534654606755475	14.9999999995737	0.142541357060074	0.827137892189782	nan
sp|A0A0B4J1X8|HV343_HUMAN;sp|P0DP04|HV43D_HUMAN	Normal-Triple-negative breast cancer	1.75783265723162	0.639034482106574	14.9999999995905	0.0148633689371592	0.0779324922305247	nan
sp|A0A0B4J2D5|GAL3B_HUMAN;sp|P0DPI2|GAL3A_HUMAN	metaplastic breast carcinomas-Normal	-0.66096201092601	0.470919463577571	23.9999999992905	0.173258131727571	0.361439499568716	nan
sp|A0A0B4J2D5|GAL3B_HUMAN;sp|P0DPI2|GAL3A_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-1.13834536500666	0.470919463577571	23.9999999992905	0.0235985156574994	0.71450213652955	nan
sp|A0A0B4J2D5|GAL3B_HUMAN;sp|P0DPI2|GAL3A_HUMAN	Normal-Triple-negative breast cancer	-0.477383354080653	0.562856415560319	23.9999999992704	0.404737549531721	0.594248116815048	nan
sp|A0A0C4DH38|HV551_HUMAN;sp|A0A0J9YXX1|HV5X1_HUMAN	metaplastic breast carcinomas-Normal	-0.636139884485385	0.367423925785074	23.9999999999743	0.0962266895120991	0.250751547601932	nan
sp|A0A0C4DH38|HV551_HUMAN;sp|A0A0J9YXX1|HV5X1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.402929002245121	0.367423925785074	23.9999999996906	0.283684165942745	0.867696529950794	nan
sp|A0A0C4DH38|HV551_HUMAN;sp|A0A0J9YXX1|HV5X1_HUMAN	Normal-Triple-negative breast cancer	1.03906888673051	0.439155587852277	23.9999999998251	0.0263946040141862	0.108853180822773	nan
sp|A0A0C4DH41|HV461_HUMAN;sp|P01824|HV439_HUMAN;sp|P01825|HV459_HUMAN;sp|P06331|HV434_HUMAN;sp|P0DP06|HVD34_HUMAN;sp|P0DP08|HVD82_HUMAN	metaplastic breast carcinomas-Normal	-1.08994675377046	0.332039119020812	22.0000000149514	0.0033995723243975	0.04050243156379	nan
sp|A0A0C4DH41|HV461_HUMAN;sp|P01824|HV439_HUMAN;sp|P01825|HV459_HUMAN;sp|P06331|HV434_HUMAN;sp|P0DP06|HVD34_HUMAN;sp|P0DP08|HVD82_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.407013053955643	0.332039119020812	22.0000000154911	0.233234978687028	0.847998869365766	nan
sp|A0A0C4DH41|HV461_HUMAN;sp|P01824|HV439_HUMAN;sp|P01825|HV459_HUMAN;sp|P06331|HV434_HUMAN;sp|P0DP06|HVD34_HUMAN;sp|P0DP08|HVD82_HUMAN	Normal-Triple-negative breast cancer	1.4969598077261	0.396862654471863	22.0000000154983	0.0010500758937189	0.0264764243087785	nan
sp|A0A1B0GUS4|UB2L5_HUMAN;sp|P68036|UB2L3_HUMAN	metaplastic breast carcinomas-Normal	0.235974912485861	0.229707476454751	23.9999999993982	0.314529479228894	0.521444383519623	nan
sp|A0A1B0GUS4|UB2L5_HUMAN;sp|P68036|UB2L3_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.346955415228989	0.229707476454751	23.9999999993982	0.143990680485927	0.827647387111815	nan
sp|A0A1B0GUS4|UB2L5_HUMAN;sp|P68036|UB2L3_HUMAN	Normal-Triple-negative breast cancer	-0.582930327714851	0.274552947636725	23.99999999938	0.0442446789447264	0.143063533864077	nan
sp|A0AVT1|UBA6_HUMAN	metaplastic breast carcinomas-Normal	0.181020356070566	0.182282689792584	21.9999999799803	0.331471229497369	0.539838494291648	nan
sp|A0AVT1|UBA6_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.278268004378525	0.182282689792584	21.9999999799713	0.141116642931832	0.823891816737944	nan
sp|A0AVT1|UBA6_HUMAN	Normal-Triple-negative breast cancer	-0.459288360449091	0.217869485826522	21.9999999800407	0.0466428114735427	0.148213884710877	nan
sp|A0FGR8|ESYT2_HUMAN	metaplastic breast carcinomas-Normal	-0.041852348605182	0.198030682807051	23.9999999997297	0.834404174549583	0.912407687537956	nan
sp|A0FGR8|ESYT2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.159078499829223	0.198030682807051	23.99999999977	0.429684497467746	0.894615500363341	nan
sp|A0FGR8|ESYT2_HUMAN	Normal-Triple-negative breast cancer	-0.117226151224041	0.236691937617012	23.9999999997728	0.624914612548221	0.773622324634365	nan
sp|A0JNW5|UH1BL_HUMAN	metaplastic breast carcinomas-Normal	0.20049020220935	0.215146251795856	14.0000001146677	0.367191993662023	0.576817668682687	nan
sp|A0JNW5|UH1BL_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0330740383876616	0.215146251795856	14.0000001146484	0.880018009123911	0.983583849145686	nan
sp|A0JNW5|UH1BL_HUMAN	Normal-Triple-negative breast cancer	-0.167416163821688	0.257148955337468	14.0000001147641	0.52555839596399	0.695444310582923	nan
sp|A0MZ66|SHOT1_HUMAN	metaplastic breast carcinomas-Normal	0.0336581008944066	0.33593984517273	23.999999999598	0.921025058103453	0.95843058885501	nan
sp|A0MZ66|SHOT1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.399664098261596	0.33593984517273	23.999999999598	0.245805119998836	0.84964799869723	nan
sp|A0MZ66|SHOT1_HUMAN	Normal-Triple-negative breast cancer	-0.433322199156002	0.401524913965814	23.9999999995641	0.291229388180921	0.484507750907599	nan
sp|A1L0T0|HACL2_HUMAN	metaplastic breast carcinomas-Normal	-0.327490570406122	0.24549436279737	22.0000000040056	0.195848481494692	0.388425031317635	nan
sp|A1L0T0|HACL2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.297705152676023	0.24549436279737	22.0000000034893	0.23811546075453	0.84876230490475	nan
sp|A1L0T0|HACL2_HUMAN	Normal-Triple-negative breast cancer	0.0297854177300986	0.293421885845733	22.0000000034677	0.920064684536353	0.953928574984042	nan
sp|A1X283|SPD2B_HUMAN	metaplastic breast carcinomas-Normal	0.745013754194871	0.328146614220688	23.9999999997083	0.0324470363676996	0.12932128163817	nan
sp|A1X283|SPD2B_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.0447963567449729	0.328146614220688	23.9999999997083	0.892554244528095	0.988218752026376	nan
sp|A1X283|SPD2B_HUMAN	Normal-Triple-negative breast cancer	-0.789810110939844	0.392210221372783	23.9999999996459	0.0553792218775237	0.167455166342693	nan
sp|A2RRP1|NBAS_HUMAN	metaplastic breast carcinomas-Normal	0.406866881842582	0.307897933903783	24.0000000002758	0.198816276544596	0.391943393868757	nan
sp|A2RRP1|NBAS_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.254057054778697	0.307897933903783	24.0000000002758	0.417421956172044	0.8860071777014	nan
sp|A2RRP1|NBAS_HUMAN	Normal-Triple-negative breast cancer	-0.152809827063886	0.368008419356751	24.0000000003315	0.681659000387764	0.813486356388654	nan
sp|A4D1P6|WDR91_HUMAN	metaplastic breast carcinomas-Normal	0.264927862995309	0.238834133830115	21.9999998463972	0.279299170251392	0.482280749047078	nan
sp|A4D1P6|WDR91_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.077509425538539	0.238834133830115	21.9999998450284	0.74860058271575	0.954643368861838	nan
sp|A4D1P6|WDR91_HUMAN	Normal-Triple-negative breast cancer	-0.18741843745677	0.285461389639353	21.9999998452584	0.518282286737326	0.691043048983101	nan
sp|A5D8V6|VP37C_HUMAN	metaplastic breast carcinomas-Normal	0.0362007267530944	0.328006604853683	12.1627568815438	0.913919459771062	0.954704049113454	nan
sp|A5D8V6|VP37C_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.526890904102565	0.295656794327832	12.0496551066222	0.099927397789468	0.821630939204717	nan
sp|A5D8V6|VP37C_HUMAN	Normal-Triple-negative breast cancer	-0.563091630855659	0.375784496070142	12.2733988230985	0.159291257381779	0.329486085586205	nan
sp|A5YKK6|CNOT1_HUMAN	metaplastic breast carcinomas-Normal	0.42195729814367	0.172845476080555	22.0000000569012	0.0231426917651042	0.105523055455701	nan
sp|A5YKK6|CNOT1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.188965662732316	0.172845476080555	22.0000000569921	0.286105059267696	0.867696529950794	nan
sp|A5YKK6|CNOT1_HUMAN	Normal-Triple-negative breast cancer	-0.610922960875987	0.206589858005502	22.000000056766	0.0072812054787767	0.0537838378032308	nan
sp|A6NDG6|PGP_HUMAN	metaplastic breast carcinomas-Normal	0.256808798467756	0.175441099425957	22.0000000631964	0.157394514559118	0.339506402592153	nan
sp|A6NDG6|PGP_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.229850412802914	0.175441099425957	22.0000000621999	0.203667493289829	0.843662073010871	nan
sp|A6NDG6|PGP_HUMAN	Normal-Triple-negative breast cancer	-0.48665921127067	0.209692221286983	22.0000000621834	0.0299575927855891	0.116194910640955	nan
sp|A6NHL2|TBAL3_HUMAN	metaplastic breast carcinomas-Normal	-0.892121665826186	0.498060568725598	22.0000057076884	0.0870320419877648	0.236924781788546	nan
sp|A6NHL2|TBAL3_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0293261173274738	0.498060568725598	22.0000057075766	0.953578761225582	0.996541950781621	nan
sp|A6NHL2|TBAL3_HUMAN	Normal-Triple-negative breast cancer	0.92144778315366	0.595296240922194	22.0000057075385	0.135916851899389	0.296060036509547	nan
sp|A6NHR9|SMHD1_HUMAN	metaplastic breast carcinomas-Normal	0.290486522792582	0.189523359449121	14.000000211697	0.147626857620338	0.325621549256803	nan
sp|A6NHR9|SMHD1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.0514695889501805	0.189523359449121	14.0000002115938	0.789913298078398	0.962981271203673	nan
sp|A6NHR9|SMHD1_HUMAN	Normal-Triple-negative breast cancer	-0.341956111742762	0.226523741350755	14.0000002115839	0.153385736693792	0.321066869502622	nan
sp|A6NI72|NCF1B_HUMAN;sp|A8MVU1|NCF1C_HUMAN;sp|P14598|NCF1_HUMAN	metaplastic breast carcinomas-Normal	0.0382225631661446	0.565194114080676	22.0000000224263	0.946693175070161	0.972567428615729	nan
sp|A6NI72|NCF1B_HUMAN;sp|A8MVU1|NCF1C_HUMAN;sp|P14598|NCF1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.129397274157396	0.565194114080676	22.0000000221057	0.821028043248642	0.965774701272009	nan
sp|A6NI72|NCF1B_HUMAN;sp|A8MVU1|NCF1C_HUMAN;sp|P14598|NCF1_HUMAN	Normal-Triple-negative breast cancer	0.0911747109912516	0.675536174976631	22.0000000225563	0.893865636189053	0.937881747061999	nan
sp|A6NMZ7|CO6A6_HUMAN	metaplastic breast carcinomas-Normal	-1.54003926608431	0.73816135966614	14.9999999996914	0.0544373336473341	0.178100095515491	nan
sp|A6NMZ7|CO6A6_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.418533324799655	0.73816135966614	14.9999999997213	0.579104764393761	0.936538590276875	nan
sp|A6NMZ7|CO6A6_HUMAN	Normal-Triple-negative breast cancer	1.95857259088396	0.882271575378146	14.9999999997226	0.0422559808550013	0.139621153441376	nan
sp|A7E2V4|ZSWM8_HUMAN	metaplastic breast carcinomas-Normal	0.0317008664735866	0.288421830757014	15.9999999997615	0.913846376748787	0.954704049113454	nan
sp|A7E2V4|ZSWM8_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.32952579880417	0.22625669895018	15.9999999998204	0.16461890110962	0.843662073010871	nan
sp|A7E2V4|ZSWM8_HUMAN	Normal-Triple-negative breast cancer	0.297824932330583	0.309814744504173	15.9999999997327	0.350704996559998	0.54119935402295	nan
sp|A8K2U0|A2ML1_HUMAN	metaplastic breast carcinomas-Normal	0.116283485888102	0.514956718933613	14.9999999999217	0.824395449247551	0.907569094159468	nan
sp|A8K2U0|A2ML1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.355471310271901	0.514956718933613	14.9999999997402	0.500551804827898	0.913320451076758	nan
sp|A8K2U0|A2ML1_HUMAN	Normal-Triple-negative breast cancer	0.2391878243838	0.615491003038425	14.9999999998536	0.70302278479099	0.826325225122083	nan
sp|A8MWD9|RUXGL_HUMAN;sp|P62308|RUXG_HUMAN	metaplastic breast carcinomas-Normal	0.365872641943417	0.194052614220204	20.9371452431353	0.0733255432353782	0.211185923021356	nan
sp|A8MWD9|RUXGL_HUMAN;sp|P62308|RUXG_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.0919577367838582	0.194052614220204	20.9371452418928	0.640489459100045	0.941868024951375	nan
sp|A8MWD9|RUXGL_HUMAN;sp|P62308|RUXG_HUMAN	Normal-Triple-negative breast cancer	-0.457830378727275	0.229537544683659	20.8890248124985	0.0593020304820542	0.174751728122649	nan
sp|B0I1T2|MYO1G_HUMAN	metaplastic breast carcinomas-Normal	-0.497545314134352	0.376006491107554	14.9999999996936	0.205573613969692	0.399606253120033	nan
sp|B0I1T2|MYO1G_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.0100721124356436	0.376006491107554	14.9999999996927	0.978982697273732	0.99709406933403	nan
sp|B0I1T2|MYO1G_HUMAN	Normal-Triple-negative breast cancer	0.507617426569995	0.449413715467186	14.9999999997144	0.276422407405966	0.468477251931463	nan
sp|B5ME19|EIFCL_HUMAN;sp|Q99613|EIF3C_HUMAN	metaplastic breast carcinomas-Normal	0.54905374033936	0.179342209188001	22.0000000165916	0.0057165543473886	0.05017239027102	nan
sp|B5ME19|EIFCL_HUMAN;sp|Q99613|EIF3C_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.207832021281405	0.179342209188001	22.0000000157752	0.258939063970722	0.862813416943474	nan
sp|B5ME19|EIFCL_HUMAN;sp|Q99613|EIF3C_HUMAN	Normal-Triple-negative breast cancer	-0.341221719057955	0.214354939282732	22.0000000159537	0.125685436177767	0.280953860023469	nan
sp|C9JRZ8|AK1BF_HUMAN	metaplastic breast carcinomas-Normal	-0.634494109657108	1.89154428906319	4.0	0.754150397743788	0.865008944824138	nan
sp|C9JRZ8|AK1BF_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-2.30931506701626	1.89154428906319	4.0	0.289180465935623	0.867696529950794	nan
sp|C9JRZ8|AK1BF_HUMAN	Normal-Triple-negative breast cancer	-1.67482095735915	2.07208295127996	4.0	0.464258029505993	0.643802123520201	nan
sp|CONTAMINANT_P00441|CONTAMINANT_SODC_HUMAN;sp|P00441|SODC_HUMAN	metaplastic breast carcinomas-Normal	-0.06349750877919	0.316067302622827	23.9999999995451	0.842470634295855	0.915539879268792	nan
sp|CONTAMINANT_P00441|CONTAMINANT_SODC_HUMAN;sp|P00441|SODC_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	-0.413007928742314	0.316067302622827	23.9999999995451	0.203695056654141	0.843662073010871	nan
sp|CONTAMINANT_P00441|CONTAMINANT_SODC_HUMAN;sp|P00441|SODC_HUMAN	Normal-Triple-negative breast cancer	-0.349510419963124	0.377772682569954	23.999999999492	0.364078562494447	0.5541195703899	nan
sp|CONTAMINANT_P00711|CONTAMINANT_LALBA_BOVIN	metaplastic breast carcinomas-Normal	1.04210071487988	1.16781379084158	7.99999999998099	0.398250131013336	0.601923998636815	nan
sp|CONTAMINANT_P00711|CONTAMINANT_LALBA_BOVIN	metaplastic breast carcinomas-Triple-negative breast cancer	1.27465273182451	1.95412623446475	7.9999999998986	0.532505749911329	0.921388505638487	nan
sp|CONTAMINANT_P00711|CONTAMINANT_LALBA_BOVIN	Normal-Triple-negative breast cancer	0.232552016944632	2.02271281951723	7.99999999990996	0.911301925827481	0.949284738781118	nan
sp|CONTAMINANT_P00761|CONTAMINANT_trYP_PIG	metaplastic breast carcinomas-Normal	-0.352720528852603	0.168824838109377	22.0000001660531	0.0484634467929255	0.166333034461371	nan
sp|CONTAMINANT_P00761|CONTAMINANT_trYP_PIG	metaplastic breast carcinomas-Triple-negative breast cancer	0.195573543683558	0.168824838109377	22.0000001660484	0.259105397977147	0.862813416943474	nan
sp|CONTAMINANT_P00761|CONTAMINANT_trYP_PIG	Normal-Triple-negative breast cancer	0.548294072536161	0.201784276474575	22.0000001658528	0.0125820822749388	0.0726685666512126	nan
sp|CONTAMINANT_P00915|CONTAMINANT_CAH1_HUMAN;sp|P00915|CAH1_HUMAN	metaplastic breast carcinomas-Normal	-0.566323867842994	0.67603840718285	22.0000000700413	0.411202619050179	0.613481824830698	nan
sp|CONTAMINANT_P00915|CONTAMINANT_CAH1_HUMAN;sp|P00915|CAH1_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.89184114001669	0.67603840718285	22.0000000701959	0.200663092370441	0.843662073010871	nan
sp|CONTAMINANT_P00915|CONTAMINANT_CAH1_HUMAN;sp|P00915|CAH1_HUMAN	Normal-Triple-negative breast cancer	1.45816500785968	0.808020445273796	22.0000000698517	0.0848433479609745	0.219129206388717	nan
sp|CONTAMINANT_P00918|CONTAMINANT_CAH2_HUMAN;sp|P00918|CAH2_HUMAN	metaplastic breast carcinomas-Normal	-0.452656992852413	0.482724315451037	22.0000000002773	0.358573007308409	0.567965942611573	nan
sp|CONTAMINANT_P00918|CONTAMINANT_CAH2_HUMAN;sp|P00918|CAH2_HUMAN	metaplastic breast carcinomas-Triple-negative breast cancer	0.792972868725159	0.482724315451037	22.000000000919	0.114662187180148	0.823891816737944	nan
